12:50:44;300.0;292.8827;292.8815;0.0;0.0
12:50:58;300.0;292.8849;292.8848;0.0;0.0
12:51:01;300.0;292.8832;292.8837;0.0;0.0
12:51:07;300.0;292.8923;292.8867;0.0;0.0
12:51:15;300.0;292.8913;292.8888;0.0;0.0
12:51:21;300.0;292.8795;292.876;0.0;0.0
12:51:28;300.0;292.885;292.8881;0.0;0.0
12:51:35;300.0;292.8779;292.8843;0.0;0.0
12:51:41;300.0;292.8825;292.8821;0.0;0.0
12:51:48;300.0;292.8794;292.8852;0.0;0.0
12:51:55;300.0;292.8793;292.8789;0.0;0.0
12:52:01;300.0;292.8795;292.8809;0.0;0.0
12:52:08;300.0;292.8853;292.8823;0.0;0.0
12:52:15;300.0;292.8836;292.8788;0.0;0.0
12:52:21;300.0;292.8872;292.8889;0.0;0.0
12:52:28;300.0;292.8824;292.881;0.0;0.0
12:52:34;300.0;292.8846;292.8827;0.0;0.0
12:52:41;300.0;292.8813;292.8831;0.0;0.0
12:52:48;300.0;292.89;292.8845;0.0;0.0
12:52:54;300.0;292.8962;292.8964;0.0;0.0
12:53:01;300.0;292.8815;292.8849;0.0;0.0
12:53:07;300.0;292.8906;292.8919;0.0;0.0
12:53:14;300.0;292.8933;292.8883;0.0;0.0
12:53:21;300.0;292.8875;292.8878;0.0;0.0
12:53:27;300.0;292.8989;292.8993;0.0;0.0
12:53:34;300.0;292.8879;292.8853;0.0;0.0
12:53:40;300.0;292.8834;292.8837;0.0;0.0
12:53:47;300.0;292.8834;292.888;0.0;0.0
12:53:54;300.0;292.8914;292.8869;0.0;0.0
12:54:00;300.0;292.8834;292.8823;0.0;0.0
12:54:07;300.0;292.885;292.8894;0.0;0.0
12:54:13;300.0;292.8865;292.8805;0.0;0.0
12:54:20;300.0;292.8929;292.8877;0.0;0.0
17:54:54;300.0;293.2451;293.2403;0.0;0.0
17:55:21;300.0;293.6719;293.7402;68.7724;0.0
17:55:28;300.0;293.9896;294.0562;75.5822;0.0
17:55:34;300.0;294.3626;294.4396;81.3474;0.0
17:55:41;300.0;294.7848;294.8756;84.9899;0.0
17:55:47;300.0;295.2364;295.3159;88.1601;0.0
17:55:54;300.0;295.6989;295.7907;89.2866;0.0
17:56:01;300.0;296.1932;296.2905;88.9629;0.0
17:56:07;300.0;296.6687;296.7787;87.4562;0.0
17:56:14;300.0;297.1632;297.2561;85.5085;0.0
17:56:21;300.0;297.6161;297.7073;82.7628;0.0
17:56:27;300.0;298.0801;298.1628;79.4488;0.0
17:56:34;300.0;298.4846;298.5695;75.2058;0.0
17:56:40;300.0;298.8974;298.956;71.2443;0.0
17:56:47;300.0;299.299;299.3586;66.5717;0.0
17:56:53;300.0;299.6167;299.6777;62.228;0.0
17:57:00;300.0;299.9515;300.0096;57.52;0.0
17:57:11;300.0;300.3321;300.3362;0.0;0.0
17:57:18;300.0;300.3454;300.3331;0.0;0.0
17:57:24;300.0;300.3158;300.3031;0.0;0.0
17:57:31;300.0;300.2618;300.2474;0.0;0.0
17:57:38;300.0;300.2069;300.1972;0.0;0.0
17:57:44;300.0;300.1317;300.1208;0.0;0.0
17:57:51;300.0;300.0736;300.0495;0.0;0.0
17:57:57;300.0;300.0193;300.0084;0.0;0.0
17:58:04;300.0;299.9484;299.9305;0.0;0.0
17:58:11;300.0;299.8719;299.8615;0.0;0.0
17:58:17;300.0;299.803;299.8066;0.0;0.0
17:58:24;300.0;299.7399;299.7325;0.0;0.0
17:58:31;300.0;299.6758;299.6697;0.0;0.0
17:58:37;300.0;299.6207;299.6028;0.0;0.0
17:58:44;300.0;299.558;299.5492;0.0;0.0
17:58:50;300.0;299.514;299.5008;0.0;0.0
17:58:57;300.0;299.4502;299.4441;0.0;0.0
