10:22:29;300.0;291.5837;291.8615;78.5737;0.0
10:22:38;300.0;292.22;292.2945;94.61;0.0
10:22:45;300.0;292.6692;292.7589;100.0;0.0
10:22:51;300.0;293.2052;293.3089;100.0;0.0
10:22:58;300.0;293.7325;293.8389;100.0;0.0
10:23:04;300.0;294.2878;294.3902;100.0;0.0
10:23:15;300.0;295.1616;295.2699;100.0;0.0
10:23:22;300.0;295.7268;295.8275;100.0;0.0
10:23:28;300.0;296.264;296.3668;100.0;0.0
10:23:35;300.0;296.7934;296.8955;100.0;0.0
10:23:43;300.0;297.4676;297.5615;100.0;0.0
10:23:50;300.0;297.9888;298.073;100.0;0.0
10:23:56;300.0;298.4929;298.5865;99.5199;0.0
10:24:03;300.0;299.0311;299.1251;91.9784;0.0
10:24:12;300.0;299.6674;299.7508;81.6509;0.0
10:24:22;300.0;300.2473;300.3346;70.977;0.0
10:24:28;300.0;300.6394;300.7109;65.2072;0.0
10:24:40;300.0;301.0099;301.0092;0.0;0.0
10:24:46;300.0;301.0039;300.9982;0.0;0.0
10:24:53;300.0;300.9476;300.9376;0.0;0.0
10:24:59;300.0;300.8735;300.8562;0.0;0.0
10:25:06;300.0;300.794;300.7807;0.0;0.0
10:25:13;300.0;300.7085;300.6919;0.0;0.0
10:25:19;300.0;300.6182;300.5916;0.0;0.0
10:25:26;300.0;300.5294;300.5089;0.0;0.0
10:25:32;300.0;300.4302;300.4102;0.0;0.0
10:25:39;300.0;300.3456;300.3254;0.0;0.0
10:25:45;300.0;300.2618;300.2339;0.0;0.0
10:25:52;300.0;300.1789;300.1582;0.0;0.0
10:25:59;300.0;300.0869;300.0691;0.0;0.0
10:26:05;300.0;300.0192;299.9925;0.0;0.0
10:26:12;300.0;299.9446;299.9419;0.0;0.0
10:26:18;300.0;299.8777;299.8613;0.0;0.0
10:26:25;300.0;299.7954;299.7898;0.0;0.0
10:26:31;300.0;299.7376;299.724;0.0;0.0
10:26:38;300.0;299.694;299.6765;0.0;0.0
10:26:45;300.0;299.6057;299.5954;0.0;0.0
10:26:51;300.0;299.5668;299.5399;0.0;0.0
10:26:58;300.0;299.4812;299.4762;0.0;0.0
10:27:04;300.0;299.4188;299.4084;0.0;0.0
10:27:11;300.0;299.3621;299.3482;0.0;0.0
10:27:17;300.0;299.3049;299.2873;0.0;0.0
10:27:24;300.0;299.2448;299.2232;0.0;0.0
10:27:31;300.0;299.1957;299.1768;0.0;0.0
10:27:37;300.0;299.1386;299.1248;0.0;0.0
10:27:44;300.0;299.0777;299.077;0.0;0.0
10:27:50;300.0;299.0269;299.0268;0.0;0.0
10:27:57;300.0;298.9775;298.9748;0.0;0.0
10:28:04;300.0;298.9189;298.9091;0.0;0.0
10:28:10;300.0;298.8834;298.8782;0.0;0.0
10:28:17;300.0;298.8296;298.8128;0.0;0.0
10:28:23;300.0;298.7749;298.771;0.0;0.0
10:28:30;300.0;298.7307;298.7245;0.0;0.0
10:28:37;300.0;298.6717;298.6714;0.0;0.0
10:28:43;300.0;298.6357;298.6305;0.0;0.0
10:28:50;300.0;298.5964;298.5735;0.0;0.0
10:28:56;300.0;298.5485;298.5367;0.0;0.0
10:29:03;300.0;298.5043;298.4846;0.0;0.0
10:29:10;300.0;298.4587;298.4431;0.0;0.0
10:29:16;300.0;298.4039;298.3982;0.0;0.0
10:29:23;300.0;298.364;298.3636;0.0;0.0
10:29:29;300.0;298.3391;298.3221;0.0;0.0
10:29:36;300.0;298.2945;298.2875;0.0;0.0
10:29:43;300.0;298.2427;298.2263;0.0;0.0
10:29:49;300.0;298.2136;298.2118;0.0;0.0
10:29:56;300.0;298.1644;298.1597;0.0;0.0
10:30:03;300.0;298.1188;298.1138;0.0;0.0
10:30:09;300.0;298.0759;298.0797;0.0;0.0
10:30:16;300.0;298.0341;298.0369;0.0;0.0
10:30:22;300.0;298.0025;298.0077;0.0;0.0
10:30:29;300.0;297.9813;297.9749;0.0;0.0
10:30:36;300.0;297.9364;297.9236;0.0;0.0
10:30:42;300.0;297.8908;297.8863;0.0;0.0
10:30:49;300.0;297.8701;297.8557;0.0;0.0
10:30:55;300.0;297.823;297.8262;0.0;0.0
10:31:02;300.0;297.7963;297.786;0.0;0.0
10:31:08;300.0;297.7655;297.7512;0.0;0.0
10:31:15;300.0;297.73;297.717;0.0;0.0
10:31:22;300.0;297.6887;297.6861;0.0;0.0
10:31:28;300.0;297.6532;297.6569;0.0;0.0
10:31:35;300.0;297.63;297.6297;0.0;0.0
10:31:41;300.0;297.5944;297.5945;0.0;0.0
10:31:48;300.0;297.5477;297.5388;0.0;10.0
10:31:55;300.0;297.5258;297.5265;0.0;10.0
10:32:01;300.0;297.4837;297.4757;0.0;10.0
10:32:08;300.0;297.4606;297.4545;0.0;10.0
10:32:15;300.0;297.4258;297.4337;0.0;10.0
10:32:21;300.0;297.395;297.3845;0.0;10.0
10:32:28;300.0;297.3691;297.3635;0.0;10.0
10:32:35;300.0;297.3425;297.3419;0.0;10.0
10:32:41;300.0;297.3019;297.2975;0.0;10.0
10:32:48;300.0;297.2824;297.27;0.0;10.0
10:32:55;300.0;297.2493;297.2501;0.0;10.0
10:33:01;300.0;297.2201;297.2163;0.0;10.0
10:33:08;300.0;297.1912;297.1909;0.0;0.0
15:16:43;300.0;292.2726;292.2721;0.0;0.0
15:16:50;300.0;292.2718;292.2637;0.0;0.0
15:17:00;300.0;292.2956;292.3084;10.0;0.0
