[PARAMETERS]
TAU=31u
NS=32
NSC=32
FR=25.9800011
D1=3u
D2=3u
[ADDITIONAL]
File Name=Data2
PPFILE=two_pulse
DATESTA=18.10.2024
TIMESTA=13:30:12
TTIMEEND=13:30:26
a1=40
a2=40
atn1=6
atn2=0
RecGain=0
RecPh=0
Filter=5000000
ad=1u
[VARIABLES]
[PPFILE]
Event 1:	Ph rst
	Delay:  5u
	F1_PhRst:  1
	F0_PhRst:  1
	RX_Blank:  1
	RX_PhRst:  1
Event 2:	unblank
	Delay:  (pre  = 3u)
	F1_Ampl:  (a1  = 40)
	F1_Atten:  (atn1  = 7)
	F1_Ph:  1D table: ph1
		0 2 0 2  1 3 1 3  2 0 2 0  3 1 3 1
	F1_UnBlank:  1
	RX_Blank:  1
Event 3:	pulse 1
	Delay:  (d1  = 3u)
	F1_Ampl:  (a1  = 40)
	F1_Atten:  (atn1  = 7)
	F1_Ph:  1D table: ph1
		0 2 0 2  1 3 1 3  2 0 2 0  3 1 3 1
	F1_TxGate:  1
	F1_UnBlank:  1
	RX_Blank:  1
Event 4:	delay
	Delay:  (tau  = 35u)
	RX_Blank:  1
Event 5:	unblank
	Delay:  (pre  = 3u)
	F1_Ampl:  (a2  = 40)
	F1_Atten:  (atn2  = 7)
	F1_Ph:  1D table: ph2
		1 1 0 0  2 2 1 1  3 3 2 2  0 0 3 3
	F1_UnBlank:  1
	RX_Blank:  1
Event 6:	pulse 2
	Delay:  (d2  = 3u)
	F1_Ampl:  (a2  = 40)
	F1_Atten:  (atn2  = 7)
	F1_Ph:  1D table: ph2
		1 1 0 0  2 2 1 1  3 3 2 2  0 0 3 3
	F1_TxGate:  1
	F1_UnBlank:  1
	RX_Blank:  1
Event 7:	ringdown
	Delay:  (rd  = 3u)
	RX_Blank:  1
Event 8:	acq delay
	Delay:  (ad  = 15u)
Event 9:	acquire
	Delay:  (Acq. Time  = 204.8u)
	Acq:  1
	Acq_phase:  1D table: ph0
		0 2 2 0  1 3 3 1  2 0 0 2  3 1 1 3
Event 10:	last delay
	Delay:  (Last Delay  = 50m)
Event 11:	
	Delay:  1u
[DATA]
0.09375 0.40625
8.5625 4.25
3.25 5.125
-0.1875 -6.8125
4.625 0.90625
4.875 4.1875
4.71875 1.0
2.71875 6.5
0.21875 2.75
-0.09375 -3.9375
-1.59375 0.53125
-2.15625 3.09375
-2.90625 -2.65625
6.28125 -0.53125
-8.34375 13.9375
-9.71875 7.3125
10.3125 2.59375
13.0 -0.40625
3.6875 2.125
3.28125 -2.78125
7.1875 1.34375
2.84375 6.21875
-8.78125 7.75
-6.0 -11.75
8.28125 -11.5
6.8125 -0.375
3.5 2.53125
5.90625 0.21875
20.0625 -6.03125
11.4375 0.625
0.8125 -0.25
18.75 -0.03125
12.03125 -0.15625
6.5 -7.375
7.53125 5.0
4.15625 2.875
7.21875 -2.9375
11.875 -0.90625
13.4375 7.15625
18.3125 3.125
15.875 -0.875
14.15625 0.21875
18.40625 -0.09375
24.09375 7.40625
20.71875 0.0
30.125 10.8125
17.46875 7.40625
32.25 -3.3125
36.21875 6.40625
30.84375 4.96875
29.6875 1.9375
29.53125 3.71875
31.09375 17.78125
33.875 19.4375
37.15625 8.59375
34.6875 10.96875
38.1875 6.1875
48.625 14.09375
31.40625 15.6875
32.65625 11.5
37.40625 12.21875
48.5625 14.0
51.65625 17.625
35.1875 16.78125
36.5625 10.28125
44.34375 12.71875
42.875 6.9375
39.59375 10.21875
43.625 15.75
41.125 8.59375
32.875 10.03125
23.21875 11.28125
34.65625 9.0625
34.5625 6.9375
36.03125 18.0625
33.03125 22.25
37.21875 17.21875
36.625 18.53125
28.40625 14.40625
39.6875 7.625
40.46875 25.09375
23.0625 29.34375
27.84375 2.46875
35.15625 5.6875
23.09375 14.6875
28.625 10.15625
36.5 9.09375
33.53125 17.6875
26.125 12.28125
22.875 17.375
23.53125 20.875
23.375 30.09375
15.25 19.28125
27.0625 6.1875
32.09375 6.75
21.34375 16.65625
15.0625 22.34375
24.71875 17.71875
21.25 7.65625
13.53125 16.90625
1.0625 12.5
11.53125 10.40625
13.40625 10.25
18.625 0.5625
14.375 7.34375
6.46875 7.59375
8.75 -10.21875
13.28125 6.15625
13.75 14.28125
19.75 14.625
14.4375 9.59375
9.9375 8.9375
-1.75 9.25
6.78125 3.96875
10.09375 10.90625
9.6875 9.28125
3.40625 -5.46875
3.46875 -0.0625
4.09375 7.15625
1.625 12.4375
4.875 14.15625
7.625 13.15625
3.25 2.3125
5.21875 3.75
10.03125 9.84375
3.34375 8.71875
-8.4375 7.625
-0.09375 3.28125
4.6875 12.5
-1.0625 14.03125
1.34375 6.6875
5.34375 2.71875
5.34375 3.8125
5.9375 11.1875
-0.75 10.59375
1.15625 2.15625
-0.40625 7.53125
2.875 11.9375
9.625 7.59375
14.21875 -8.0625
4.96875 -3.375
0.46875 -4.0625
1.5625 -0.09375
-10.03125 -5.53125
2.53125 8.59375
-0.21875 8.90625
-5.1875 4.1875
-6.4375 2.21875
3.40625 6.5625
-1.71875 5.625
-3.5 0.875
-7.0 -1.34375
-8.15625 -2.09375
-1.21875 5.84375
-11.78125 3.84375
-9.03125 -2.34375
-7.9375 7.8125
5.875 8.65625
9.90625 9.78125
0.0625 -3.6875
-8.625 1.0625
-0.71875 12.65625
9.28125 15.5
2.71875 7.34375
-3.25 0.28125
0.6875 5.21875
-3.5 4.09375
2.25 5.5625
2.6875 16.09375
-5.25 4.25
-8.0625 -2.75
5.03125 -2.28125
9.09375 2.15625
10.875 0.875
1.84375 7.34375
-13.59375 9.3125
-13.09375 4.90625
0.9375 8.125
0.625 4.53125
-4.8125 -4.15625
-3.6875 -2.75
-5.09375 2.8125
1.25 -4.5
4.3125 2.6875
-2.46875 3.53125
-4.96875 2.875
6.15625 5.03125
8.4375 -1.375
2.03125 -3.1875
-1.34375 2.625
2.65625 0.09375
-2.53125 -4.4375
2.6875 1.75
4.34375 0.0625
4.75 -15.0
-2.125 -7.5625
-4.21875 0.5
-4.8125 -9.3125
1.40625 -13.1875
4.03125 -3.03125
0.125 -11.78125
1.875 -5.0625
-3.6875 4.78125
-3.15625 1.5625
-0.03125 2.15625
-1.4375 2.65625
3.1875 -2.5
4.46875 -0.96875
-1.9375 -6.6875
-5.8125 3.21875
-11.78125 10.0
-9.46875 2.0
-3.4375 -3.9375
-1.125 -1.09375
-2.3125 4.9375
-0.875 -3.53125
-6.9375 -6.3125
-0.53125 -5.125
16.09375 9.625
11.46875 4.875
5.0 -0.375
7.0625 -4.53125
10.5 -1.03125
-3.125 -4.375
1.5 -2.96875
11.9375 11.0625
5.25 6.0625
4.5625 -3.4375
-0.53125 -0.5625
-5.5625 -1.59375
-11.09375 1.78125
2.96875 1.03125
4.3125 5.09375
-3.90625 -8.21875
10.1875 -12.21875
5.75 -3.65625
5.59375 -6.96875
-0.59375 1.03125
-5.25 0.8125
-6.65625 1.03125
-7.5625 -2.125
3.71875 4.28125
3.3125 -0.78125
4.28125 -3.84375
-2.875 5.0625
0.3125 -2.90625
8.59375 -6.375
7.90625 5.53125
-4.15625 5.1875
-2.25 4.6875
-8.3125 4.59375
-1.03125 0.40625
4.5 3.15625
1.96875 5.9375
-5.25 -2.8125
-5.71875 -6.6875
10.59375 0.15625
3.0 3.40625
-3.0 -9.5
-3.4375 1.59375
2.90625 -3.125
16.90625 -7.5
3.21875 -6.03125
-0.9375 0.34375
1.3125 -4.5625
9.4375 -5.125
0.03125 -5.03125
12.59375 -6.3125
13.15625 4.40625
-7.34375 -3.84375
5.5625 1.03125
0.65625 9.84375
-4.84375 7.53125
-0.71875 3.21875
5.03125 -6.84375
0.0625 -11.5
-1.4375 0.40625
-1.53125 2.53125
-7.90625 -10.625
4.4375 0.59375
-2.53125 10.9375
-4.375 -6.53125
-2.78125 -3.28125
0.84375 -4.125
2.09375 -2.75
1.15625 7.0625
8.6875 17.46875
15.09375 13.125
0.40625 2.4375
-1.09375 -1.125
-0.125 4.90625
-4.75 1.65625
5.84375 -7.0625
3.0 -4.65625
-3.84375 -7.0
0.6875 7.15625
-3.09375 1.53125
6.9375 4.4375
-1.625 12.28125
7.8125 4.53125
2.59375 9.90625
-7.34375 9.375
-15.0 10.21875
-3.5625 -1.125
5.71875 0.84375
6.78125 5.6875
3.625 10.09375
-5.125 0.15625
-1.71875 -1.8125
2.09375 3.71875
-1.875 1.40625
-2.5625 -0.65625
-6.53125 2.59375
-14.4375 4.3125
-13.0625 0.21875
-4.5 -0.40625
-9.90625 1.25
-9.3125 0.84375
-3.3125 1.90625
2.0 -9.40625
2.3125 4.3125
-13.78125 -3.34375
-10.40625 -4.78125
-0.84375 0.90625
2.1875 9.34375
-1.25 3.96875
-0.40625 5.6875
-1.15625 -6.25
-5.78125 -2.125
-8.1875 -3.71875
4.15625 -4.6875
2.40625 -1.90625
-1.90625 2.84375
6.0625 3.1875
8.875 -6.5625
2.34375 -3.0625
-1.625 3.4375
1.0 4.0625
1.125 1.03125
-0.625 -5.125
2.125 -6.90625
-6.125 0.25
-7.875 -5.84375
-0.1875 -6.375
1.625 -4.5
13.84375 -3.8125
4.65625 0.09375
-7.53125 -2.53125
0.625 -8.65625
1.3125 -6.34375
-4.34375 -11.03125
0.8125 -6.3125
0.4375 0.28125
-11.53125 6.875
-14.90625 -2.0625
-9.625 -7.75
-6.1875 -2.65625
-8.78125 15.375
-17.71875 9.625
-5.625 7.4375
-4.75 5.90625
-5.5 2.625
-6.03125 2.34375
0.96875 7.34375
10.9375 12.4375
-4.46875 11.1875
-1.5625 1.59375
-1.5 1.6875
-7.34375 -5.25
-7.125 -3.0625
-13.3125 -3.15625
-7.4375 -1.59375
4.125 4.1875
-6.9375 0.9375
-5.4375 -2.84375
6.40625 2.75
5.25 -0.96875
-1.34375 -2.71875
-3.6875 2.65625
-0.8125 2.96875
-8.5 3.65625
1.625 -6.40625
5.0625 -2.90625
9.40625 7.1875
-0.65625 6.25
0.40625 0.65625
8.28125 11.21875
-3.5 2.71875
-3.5 -2.65625
0.375 2.875
1.90625 0.625
1.78125 -1.40625
-2.78125 2.84375
-16.40625 3.9375
-11.6875 -3.375
-5.75 -3.5625
-2.0 -7.78125
0.46875 -5.0625
-0.15625 -0.1875
-3.25 -2.65625
0.84375 2.78125
1.90625 13.375
2.3125 8.59375
2.34375 0.15625
2.4375 -4.71875
8.78125 5.0625
9.84375 4.59375
8.84375 -5.75
-1.5625 2.3125
-4.0 3.09375
7.40625 0.78125
5.75 10.03125
-3.0625 10.53125
1.46875 -5.9375
5.96875 4.25
1.15625 -1.15625
4.46875 -8.5
5.0625 0.21875
10.28125 6.28125
5.9375 1.15625
-2.84375 -0.4375
0.8125 2.96875
-4.71875 10.46875
-13.0625 3.6875
-13.71875 5.5625
1.5 3.78125
9.25 9.625
6.21875 -0.28125
-0.3125 -12.9375
-8.125 -12.875
-20.65625 -3.375
-8.25 1.03125
1.28125 -11.0
-1.3125 -6.21875
-7.09375 4.6875
6.15625 1.03125
9.5625 -11.9375
0.59375 1.03125
-3.09375 2.375
5.96875 1.90625
3.90625 2.25
2.40625 -5.15625
1.25 -1.375
11.75 7.3125
1.09375 11.09375
-4.25 1.90625
3.125 7.34375
5.53125 5.75
-0.9375 -3.125
-2.09375 -6.375
5.3125 -1.0625
4.03125 4.59375
5.5 5.03125
0.59375 8.375
-5.0 1.875
-5.5 4.15625
-3.9375 6.34375
-2.0625 8.25
0.875 -9.875
-3.65625 -4.28125
-4.6875 -2.90625
-1.125 -2.40625
-5.0625 -3.6875
1.5625 7.5625
-6.71875 2.46875
7.90625 12.3125
4.875 19.90625
-6.9375 -0.3125
-3.375 -3.5625
-4.9375 -3.1875
-1.3125 -0.625
-1.25 1.4375
0.9375 0.625
2.125 1.09375
3.375 3.03125
7.96875 6.375
7.375 -2.90625
0.96875 -6.65625
2.28125 -5.46875
2.125 0.53125
6.125 2.1875
1.78125 6.1875
3.53125 -13.90625
4.34375 1.28125
-0.28125 14.6875
-0.78125 0.625
5.65625 0.96875
-9.21875 9.25
-2.5 7.9375
0.6875 12.15625
5.09375 10.21875
-1.1875 4.59375
-5.09375 -6.84375
1.4375 -3.15625
-0.21875 -7.59375
6.5625 -5.75
5.53125 -5.59375
3.9375 -5.3125
-5.75 -2.46875
-2.09375 -5.75
-0.5625 2.84375
-4.28125 -0.3125
-0.59375 -6.0
1.21875 -3.53125
2.125 7.46875
