[PARAMETERS]
TAU=37u
NS=32
NSC=32
FR=25.980001
D1=3u
D2=3u
[ADDITIONAL]
File Name=Data2
PPFILE=two_pulse
DATESTA=18.10.2024
TIMESTA=13:30:29
TTIMEEND=13:31:36
a1=40
a2=40
atn1=6
atn2=0
RecGain=0
RecPh=0
Filter=5000000
ad=1u
[VARIABLES]
[PPFILE]
Event 1:	Ph rst
	Delay:  5u
	F1_PhRst:  1
	F0_PhRst:  1
	RX_Blank:  1
	RX_PhRst:  1
Event 2:	unblank
	Delay:  (pre  = 3u)
	F1_Ampl:  (a1  = 40)
	F1_Atten:  (atn1  = 7)
	F1_Ph:  1D table: ph1
		0 2 0 2  1 3 1 3  2 0 2 0  3 1 3 1
	F1_UnBlank:  1
	RX_Blank:  1
Event 3:	pulse 1
	Delay:  (d1  = 3u)
	F1_Ampl:  (a1  = 40)
	F1_Atten:  (atn1  = 7)
	F1_Ph:  1D table: ph1
		0 2 0 2  1 3 1 3  2 0 2 0  3 1 3 1
	F1_TxGate:  1
	F1_UnBlank:  1
	RX_Blank:  1
Event 4:	delay
	Delay:  (tau  = 35u)
	RX_Blank:  1
Event 5:	unblank
	Delay:  (pre  = 3u)
	F1_Ampl:  (a2  = 40)
	F1_Atten:  (atn2  = 7)
	F1_Ph:  1D table: ph2
		1 1 0 0  2 2 1 1  3 3 2 2  0 0 3 3
	F1_UnBlank:  1
	RX_Blank:  1
Event 6:	pulse 2
	Delay:  (d2  = 3u)
	F1_Ampl:  (a2  = 40)
	F1_Atten:  (atn2  = 7)
	F1_Ph:  1D table: ph2
		1 1 0 0  2 2 1 1  3 3 2 2  0 0 3 3
	F1_TxGate:  1
	F1_UnBlank:  1
	RX_Blank:  1
Event 7:	ringdown
	Delay:  (rd  = 3u)
	RX_Blank:  1
Event 8:	acq delay
	Delay:  (ad  = 15u)
Event 9:	acquire
	Delay:  (Acq. Time  = 204.8u)
	Acq:  1
	Acq_phase:  1D table: ph0
		0 2 2 0  1 3 3 1  2 0 0 2  3 1 1 3
Event 10:	last delay
	Delay:  (Last Delay  = 50m)
Event 11:	
	Delay:  1u
[DATA]
0.5625 0.71875
6.15625 3.34375
10.75 6.1875
6.125 1.875
-0.34375 -6.28125
5.125 -8.40625
6.34375 -4.5625
-3.46875 -1.03125
3.59375 1.6875
9.84375 2.21875
5.4375 3.6875
0.71875 0.125
3.03125 -0.5625
0.375 -0.78125
0.25 -4.8125
-3.0 5.09375
-14.15625 7.46875
-0.90625 3.375
-0.25 -0.65625
3.59375 0.875
-6.46875 10.0
-9.125 -6.15625
-4.28125 -1.34375
-17.40625 -1.0625
-8.5625 -8.8125
-6.21875 1.03125
-6.09375 -0.4375
0.46875 3.21875
6.0 7.0
-8.21875 11.75
-10.875 -5.21875
-1.8125 -4.3125
2.0 0.21875
-6.78125 -5.3125
-1.0 -12.09375
9.21875 5.09375
2.96875 9.46875
-2.96875 8.03125
0.21875 0.53125
2.4375 0.09375
-4.46875 2.6875
5.71875 -1.25
11.5625 11.625
-3.3125 -1.78125
-0.25 -11.125
6.40625 -5.90625
4.15625 1.46875
6.28125 -0.8125
8.09375 15.0625
-4.09375 7.40625
-0.03125 -0.75
7.96875 -2.53125
6.875 -7.8125
-0.46875 -4.40625
3.3125 -4.5
11.875 -3.25
6.5625 0.46875
2.8125 5.03125
-3.875 5.875
-4.875 2.28125
-8.5625 -9.40625
-2.53125 -6.09375
-4.625 0.1875
-3.65625 -6.75
5.625 0.0625
0.375 -3.9375
-1.9375 0.21875
-9.8125 -5.59375
-4.625 -12.125
-5.53125 -2.3125
6.90625 2.96875
1.6875 8.4375
-6.46875 -2.4375
4.46875 -10.0625
-2.1875 -10.15625
-0.34375 -2.28125
0.9375 3.5
0.90625 6.875
-8.09375 11.75
-5.25 1.78125
4.4375 2.9375
2.84375 1.84375
6.34375 -0.21875
11.25 7.03125
-1.34375 2.34375
-9.90625 -1.03125
-1.375 -7.3125
1.875 -2.96875
-1.78125 -9.3125
4.96875 -4.28125
11.875 2.25
6.875 -6.28125
3.1875 -5.6875
-1.65625 5.0625
11.25 -6.9375
11.03125 -7.03125
10.125 -5.84375
19.4375 -6.71875
9.9375 -13.0
10.1875 -7.90625
9.5 11.6875
18.28125 10.5625
21.75 5.84375
24.0 -10.25
21.96875 -8.34375
22.21875 -12.9375
33.125 -2.40625
23.90625 -0.96875
21.375 -0.9375
21.875 1.8125
32.53125 3.25
35.1875 5.1875
42.6875 7.875
29.1875 18.59375
25.75 3.9375
31.9375 1.5625
28.53125 11.0625
28.0 6.84375
39.03125 7.0625
38.8125 11.0
30.125 7.21875
26.09375 9.9375
32.65625 7.5625
45.09375 11.71875
35.375 25.1875
32.59375 20.25
41.6875 17.9375
39.9375 20.84375
35.8125 14.0
39.3125 16.0
40.0625 21.4375
33.78125 15.0
37.59375 12.65625
33.875 23.375
39.40625 11.0
38.4375 12.5625
32.5625 10.1875
33.59375 13.375
36.5625 23.65625
30.96875 29.09375
32.15625 13.46875
42.96875 12.6875
30.0 24.0
28.21875 24.8125
30.21875 18.71875
32.90625 10.5
34.40625 2.375
29.6875 24.5
14.0625 22.84375
27.625 4.96875
27.1875 12.0625
21.21875 13.65625
22.1875 19.5
18.84375 16.34375
21.09375 9.875
14.75 11.78125
19.0 14.375
19.125 17.1875
14.34375 14.03125
19.25 19.71875
4.65625 21.3125
0.75 -1.90625
17.0 1.28125
18.8125 8.53125
16.03125 13.9375
12.625 14.125
13.3125 4.375
12.65625 -4.78125
15.65625 5.65625
17.53125 5.84375
15.0625 3.28125
12.53125 8.1875
14.6875 9.90625
23.96875 1.21875
24.53125 1.40625
12.75 2.59375
9.71875 -0.75
6.8125 0.84375
-0.65625 3.4375
-1.84375 7.0
5.0 9.09375
13.25 15.46875
12.78125 8.40625
6.5 9.15625
-1.5625 9.03125
13.0625 4.4375
5.25 7.21875
0.34375 3.78125
2.53125 14.53125
-7.1875 14.78125
-3.4375 3.40625
6.90625 9.09375
4.53125 4.9375
-4.71875 6.90625
-6.40625 13.625
5.53125 8.03125
5.21875 2.875
-1.0 -3.40625
-1.5 -4.90625
-2.78125 -10.78125
7.34375 4.65625
7.90625 20.96875
6.125 9.59375
-5.75 1.46875
-2.09375 3.5
5.78125 10.59375
2.75 3.0625
2.09375 2.0625
1.71875 -3.65625
-4.625 -2.03125
-7.78125 8.6875
0.6875 5.8125
-1.3125 -6.1875
-5.75 -1.5625
1.90625 4.625
18.8125 4.1875
7.09375 13.03125
-1.59375 1.375
3.5 5.75
-3.90625 -2.8125
2.4375 -5.375
1.3125 -10.125
13.0625 3.6875
3.625 7.5625
0.25 -1.21875
-0.90625 10.1875
-4.5 4.09375
2.5625 -6.34375
4.5 -5.9375
14.875 -6.0625
4.3125 -0.375
-1.28125 4.1875
-7.40625 5.84375
-8.15625 5.0625
-4.40625 -7.1875
7.34375 -6.9375
1.65625 2.84375
-12.03125 -3.75
-5.75 -13.9375
-2.46875 -3.5625
5.34375 8.46875
3.125 4.4375
8.90625 3.3125
0.75 9.40625
3.09375 -6.0
-4.28125 -6.96875
-12.65625 -6.15625
-7.0625 -3.375
-0.1875 -0.28125
6.8125 2.53125
7.90625 3.125
4.03125 5.34375
-2.0 0.53125
-0.8125 -5.71875
-5.625 5.625
0.25 4.53125
1.875 7.65625
-4.78125 9.28125
-2.53125 12.8125
-5.34375 -0.3125
0.59375 -5.625
-7.625 0.1875
-6.625 4.46875
-3.90625 10.5
-4.03125 4.3125
-0.15625 -2.28125
-4.0 -4.21875
-7.5 -3.0
-4.6875 -2.0
-8.0 -6.84375
5.875 -13.5625
6.0625 -0.28125
-4.09375 0.40625
0.34375 -2.46875
9.8125 -7.125
-1.125 -7.40625
-3.3125 -15.53125
-0.84375 -5.09375
-0.46875 -0.71875
1.0 0.59375
-3.78125 6.8125
-0.71875 8.5
5.65625 1.875
-5.65625 -6.5
-9.09375 -11.6875
5.6875 -2.90625
-1.0 -5.78125
-1.9375 0.875
-3.375 8.90625
3.28125 -1.375
10.1875 5.78125
7.5625 8.53125
-0.0625 -2.6875
-3.3125 -2.71875
3.6875 0.625
-7.25 13.75
-2.53125 12.34375
5.15625 11.84375
10.28125 4.1875
10.90625 10.25
0.65625 6.875
-8.6875 0.90625
4.59375 -4.59375
3.1875 11.5
-13.59375 14.09375
-6.65625 5.4375
-0.34375 4.3125
-8.09375 3.53125
-11.9375 -0.9375
1.03125 4.21875
5.09375 12.5625
-2.375 1.03125
3.78125 -4.28125
6.1875 -6.0625
-0.78125 1.84375
1.8125 0.15625
2.625 1.9375
-0.5 8.53125
0.46875 4.9375
2.53125 -0.5625
-2.25 2.90625
-6.40625 -4.59375
-7.0625 -7.375
-1.5625 -1.28125
-7.59375 -6.8125
-9.90625 -6.40625
2.84375 -3.90625
-6.34375 2.53125
-6.5 4.59375
-0.5625 7.5625
6.9375 5.75
2.5625 -2.4375
8.53125 -1.1875
-5.625 0.78125
-0.90625 -4.375
-0.8125 3.46875
6.3125 -3.28125
1.84375 0.71875
-6.09375 -0.0625
-1.96875 1.625
2.78125 -0.4375
0.84375 -3.25
-2.34375 -7.84375
3.59375 0.1875
-0.53125 2.25
3.53125 -8.1875
1.9375 -0.71875
0.21875 -6.8125
12.875 4.875
-3.84375 2.34375
-2.4375 -4.84375
-12.09375 -5.875
-1.875 -14.09375
4.78125 0.375
-5.65625 0.0
-3.28125 -3.875
-0.8125 -4.4375
7.03125 -4.84375
3.875 3.65625
2.15625 3.53125
3.84375 -2.8125
-0.75 2.78125
-0.5 11.9375
6.5625 3.0
12.25 1.75
3.8125 5.96875
-2.15625 1.28125
7.3125 -10.75
1.09375 -2.25
-6.84375 3.46875
-5.6875 8.125
-2.0 10.6875
-7.5 10.15625
-11.4375 2.3125
2.65625 2.71875
2.96875 9.53125
-2.0625 4.3125
-2.25 1.375
2.71875 -5.5
-5.5 -2.09375
-12.71875 -0.5
2.6875 -6.4375
11.25 -7.0
-2.8125 4.0625
-2.78125 11.125
5.28125 5.5
2.9375 -3.46875
-10.9375 -10.125
-1.96875 -12.09375
-5.71875 0.15625
-4.09375 0.84375
-4.21875 3.4375
-8.40625 -10.46875
-3.40625 -5.0
-2.625 10.65625
2.0625 8.375
-0.25 6.84375
-0.53125 -1.65625
-3.625 -0.65625
-1.9375 0.71875
16.0 3.25
5.8125 13.28125
-8.375 2.96875
-6.40625 6.625
-13.15625 -4.34375
3.71875 -4.0
7.09375 2.53125
0.75 -2.6875
-3.625 -4.8125
0.6875 -4.0625
9.1875 -5.1875
9.03125 -5.5625
0.46875 4.90625
1.75 4.40625
-1.09375 3.09375
-7.125 -9.21875
4.90625 -7.25
3.40625 1.5625
-1.9375 4.5
3.625 0.21875
-1.6875 -3.28125
-3.46875 4.34375
-0.53125 7.3125
-2.0625 0.0625
-12.3125 -2.0
1.4375 -1.21875
4.9375 5.3125
6.90625 1.84375
3.03125 4.25
0.125 4.21875
-0.71875 6.46875
2.59375 15.8125
2.625 14.125
-0.71875 -6.15625
0.4375 -21.09375
-0.71875 4.46875
-6.8125 4.75
6.125 -8.09375
7.96875 2.96875
-2.46875 4.1875
-0.4375 -1.125
-5.84375 0.625
-1.90625 -8.125
3.40625 -1.1875
-3.84375 3.21875
-6.875 1.6875
-0.3125 1.5625
6.875 8.59375
-7.15625 8.1875
-11.5 -1.71875
-5.1875 -6.28125
-1.5625 -7.25
-4.28125 -15.5
-3.0625 -8.59375
-7.75 -6.03125
-7.8125 -5.1875
-2.0 -0.8125
5.5625 -1.6875
1.625 -0.96875
-3.28125 6.75
-5.15625 1.25
5.15625 -10.09375
11.96875 -0.25
-3.28125 -0.8125
-7.5 -6.9375
-1.71875 3.375
-5.1875 2.03125
2.9375 -1.03125
5.34375 8.78125
4.09375 1.25
7.15625 1.1875
-5.53125 -5.3125
2.0 -7.96875
-3.40625 0.03125
-2.84375 12.0
4.9375 14.96875
5.5625 5.0
1.21875 3.0
2.6875 1.53125
-0.96875 -8.1875
5.09375 -13.09375
3.84375 2.875
-8.59375 8.9375
4.65625 0.90625
11.125 6.5
-7.15625 0.21875
3.0 -4.4375
7.8125 2.6875
9.28125 7.15625
10.0 3.09375
5.8125 0.4375
-6.875 1.8125
-3.28125 1.125
-5.6875 1.90625
-6.8125 6.90625
0.1875 3.6875
-2.15625 -4.21875
8.21875 -2.53125
8.96875 13.09375
-4.53125 1.5625
6.5625 -7.03125
8.53125 10.59375
