[PARAMETERS]
TAU=25u
NS=32
NSC=32
FR=25.9800011
D1=3u
D2=3u
[ADDITIONAL]
File Name=Data2
-0.9375 -0.09375
0.03125 -0.625
6.1875 0.28125
-0.40625 4.59375
4.6875 -4.65625
-0.9375 1.3125
-0.6875 3.46875
8.6875 3.8125
-0.40625 -5.46875
-3.09375 -3.25
1.53125 -1.5625
-0.125 -2.1875
-8.4375 -1.6875
-4.0625 -6.9375
2.8125 -12.09375
-8.46875 0.71875
-11.4375 -4.96875
-2.5625 -2.75
-4.875 2.84375
-8.5 0.6875
2.25 -3.09375
5.46875 -0.0625
0.6875 6.78125
-2.78125 -0.34375
-1.40625 -0.71875
-6.4375 2.09375
-6.8125 -4.125
8.0625 -7.03125
11.75 1.9375
1.625 -0.90625
-0.28125 -0.03125
-6.59375 6.15625
-5.09375 -6.40625
3.34375 -5.59375
0.8125 -4.65625
10.78125 2.34375
3.34375 6.6875
-0.8125 4.71875
0.09375 -5.3125
-7.375 -12.625
-2.34375 -9.3125
-0.25 10.6875
-0.90625 3.375
2.03125 1.15625
-8.65625 0.46875
-6.3125 -1.25
-10.09375 6.5
5.375 1.09375
7.46875 -1.09375
17.96875 -7.75
12.90625 0.4375
0.25 -6.15625
1.6875 -1.875
-4.53125 7.96875
0.28125 2.3125
3.1875 -5.25
0.8125 -7.9375
-0.03125 -4.125
2.21875 3.71875
15.3125 6.0
8.6875 1.0
-0.75 0.25
5.5625 7.3125
5.125 13.21875
-2.96875 5.59375
-5.4375 0.125
-5.21875 -5.53125
0.90625 -10.4375
6.75 -4.59375
-1.21875 -1.3125
-5.0625 0.59375
-4.5 -9.3125
13.46875 -2.1875
16.03125 4.25
7.25 -5.53125
-8.9375 -6.3125
-5.90625 1.09375
3.53125 -1.28125
4.71875 5.40625
2.96875 6.1875
8.9375 0.5
-0.28125 -5.09375
0.75 1.65625
-1.0 8.5
-0.9375 -2.3125
2.0 -0.875
-4.21875 -11.9375
6.59375 -4.21875
-3.09375 13.53125
-7.25 2.15625
2.3125 -1.96875
9.21875 -13.65625
4.0625 -4.8125
2.0625 1.0
13.125 8.78125
4.375 -2.9375
5.40625 -16.4375
6.28125 -7.90625
0.125 -1.21875
5.4375 -3.34375
0.75 -3.8125
-7.5 -3.84375
0.8125 -15.84375
0.8125 -7.9375
-1.90625 0.21875
-3.25 9.96875
-5.46875 -2.3125
-1.875 3.90625
-6.96875 7.25
-4.5625 1.0
0.28125 8.84375
6.28125 12.09375
2.34375 6.15625
4.4375 -0.46875
1.53125 0.6875
-5.875 -3.1875
0.09375 1.1875
-9.4375 1.34375
-2.21875 -2.75
-5.71875 0.1875
-3.03125 2.25
-1.46875 -3.96875
0.3125 0.09375
2.15625 1.28125
5.5625 -3.28125
8.9375 10.59375
2.75 15.15625
-2.25 8.6875
-0.65625 8.6875
-0.59375 10.84375
-3.0 3.375
2.78125 -0.15625
1.90625 -6.125
10.34375 -16.59375
9.59375 2.15625
7.03125 3.28125
11.84375 0.71875
-0.34375 7.3125
-2.15625 5.625
10.5625 -0.46875
4.875 -1.0625
-1.15625 3.5625
0.625 2.03125
1.625 0.65625
0.65625 2.6875
-2.75 -9.21875
2.0 -10.9375
-4.34375 -4.78125
7.5625 -9.25
8.78125 -6.84375
-2.53125 0.8125
-1.90625 13.0625
2.5 10.03125
8.34375 -0.8125
1.21875 6.9375
-3.0625 4.09375
-0.8125 3.03125
8.03125 4.4375
-2.375 1.375
-6.96875 -7.15625
1.28125 -3.5
2.96875 4.59375
-6.71875 1.5625
-4.40625 0.0
-1.75 -5.28125
5.625 -8.625
-3.15625 3.125
-6.84375 0.28125
2.71875 -2.3125
0.375 -2.15625
1.53125 3.375
-2.6875 -4.71875
-3.0 -1.3125
-13.28125 2.5625
-4.96875 -6.46875
-6.5 -4.28125
-1.65625 -5.15625
1.9375 0.9375
-0.75 -4.75
0.3125 -4.53125
-4.59375 -0.78125
-5.5 -4.5
-6.78125 -4.84375
-2.75 4.78125
7.375 9.8125
2.0 0.21875
-8.21875 -3.375
-8.46875 7.15625
-12.90625 7.96875
-8.28125 -11.96875
-3.09375 -13.25
0.6875 0.4375
1.0 3.71875
4.0625 -5.0625
5.53125 1.71875
0.25 0.3125
14.75 -1.09375
6.875 -6.5625
-2.09375 -7.5
-5.1875 5.5625
-12.1875 5.375
0.6875 -1.40625
-1.40625 9.09375
-5.28125 -2.125
2.03125 -5.5625
5.0625 -1.15625
3.4375 2.21875
6.25 2.46875
3.8125 4.28125
1.28125 5.6875
-5.5625 -3.75
10.84375 -2.59375
9.0625 -0.28125
8.03125 -0.28125
-6.09375 2.78125
-4.5625 -12.875
-8.8125 -0.59375
-15.71875 -2.90625
-5.34375 -7.09375
-9.71875 -3.375
-3.03125 1.625
7.0625 -5.875
7.25 -9.0625
9.03125 -1.21875
10.8125 10.75
-2.46875 7.5625
-8.40625 -0.96875
-9.28125 1.09375
-1.375 -1.4375
-3.28125 1.0
-2.65625 -3.78125
0.8125 -2.8125
4.46875 -2.65625
2.375 0.84375
3.625 -3.96875
0.78125 0.03125
-4.53125 2.09375
0.4375 0.75
11.875 2.96875
10.125 -5.375
1.84375 -4.375
-11.09375 2.34375
-4.59375 -8.15625
6.40625 -4.3125
-2.71875 6.84375
5.15625 -1.40625
12.5625 7.5
-7.28125 12.59375
-4.6875 -2.59375
3.78125 2.6875
-3.125 -5.59375
2.125 -4.15625
4.09375 5.21875
10.84375 4.46875
3.78125 11.53125
-0.46875 11.53125
-0.625 2.53125
-4.9375 -0.8125
-5.0 -3.5
0.09375 4.0625
-1.5 -2.40625
-2.125 -10.3125
-1.15625 -11.21875
3.8125 -0.25
-1.84375 1.84375
-2.65625 3.3125
-6.65625 8.0
0.875 -7.21875
1.53125 -13.71875
2.09375 -3.4375
-6.28125 -4.71875
1.5625 1.8125
-1.5625 6.9375
-2.03125 -12.46875
-1.40625 -12.90625
-2.90625 -11.375
4.96875 -18.125
12.875 -6.71875
11.65625 0.625
-0.3125 -5.3125
-11.5625 -0.8125
-3.21875 7.15625
6.625 6.5625
-5.6875 -2.25
-4.34375 -5.65625
-2.03125 5.0
-13.0625 11.96875
-14.09375 7.40625
-10.25 2.9375
-3.09375 -8.46875
-0.0625 -4.28125
-3.9375 2.625
-1.5625 -3.375
4.5625 -12.6875
1.9375 2.3125
-6.21875 6.15625
-0.1875 8.25
-6.4375 2.59375
11.90625 -3.28125
9.03125 3.25
-5.84375 3.96875
-0.6875 8.03125
6.65625 1.28125
1.53125 -5.6875
-1.03125 -10.3125
3.25 -0.1875
-6.84375 7.34375
-6.5 -3.5
3.59375 -8.78125
10.4375 -8.375
7.25 -3.59375
4.6875 -1.4375
4.40625 1.3125
7.34375 5.875
-3.625 0.78125
-0.65625 -12.0625
-1.9375 6.5
-0.84375 9.8125
-7.0625 10.125
0.40625 -7.65625
1.21875 0.0625
-6.78125 0.5
4.09375 -4.65625
10.5625 -2.6875
6.90625 6.875
6.1875 -4.65625
3.8125 -10.75
-2.15625 -6.8125
3.625 1.4375
7.59375 0.0
-0.40625 8.75
-4.34375 11.375
2.3125 1.71875
3.71875 0.875
-9.875 2.21875
-9.34375 -1.875
-0.71875 8.6875
4.8125 9.375
0.40625 10.40625
-12.03125 3.375
-5.34375 -7.375
0.34375 6.1875
4.6875 10.09375
6.8125 5.28125
2.15625 3.5
2.84375 1.15625
0.5 -3.96875
-6.4375 -9.1875
1.5625 1.15625
4.625 8.0
-2.59375 -3.5
-7.0 -6.25
-0.5 0.9375
0.46875 5.09375
-1.6875 -1.71875
3.90625 -11.9375
5.59375 -11.25
-6.625 -3.9375
-6.9375 10.78125
-0.09375 8.15625
5.46875 -3.34375
-1.5625 -6.625
-10.0625 -9.0625
-4.28125 -1.4375
-13.65625 3.9375
-3.90625 -7.59375
-3.6875 -5.46875
-3.6875 -3.1875
-3.5 7.96875
-9.71875 -0.5
-2.125 -6.875
8.65625 8.21875
1.28125 7.3125
2.4375 -8.15625
0.65625 -2.0625
7.375 6.34375
16.5625 15.96875
-0.6875 14.0
-6.625 -21.0
-1.96875 -10.53125
-7.21875 5.0
6.34375 -0.5
10.09375 -3.5625
3.40625 2.9375
3.03125 -2.65625
-3.40625 7.5
-11.09375 -0.40625
9.0 0.09375
1.6875 0.3125
-4.875 -8.71875
0.9375 -2.1875
2.9375 8.0
1.90625 0.09375
7.625 -0.875
4.0 -5.78125
8.375 -0.9375
10.4375 3.59375
-0.90625 0.75
0.03125 -1.5
10.3125 4.0
6.71875 1.53125
-4.625 1.03125
0.65625 7.1875
-8.65625 3.28125
-5.5 -10.0625
4.3125 -2.75
-4.9375 3.59375
-2.53125 0.65625
-5.46875 0.0
-3.34375 -8.1875
6.0 1.46875
7.71875 3.84375
6.71875 11.5625
-1.15625 16.4375
-8.03125 5.15625
-2.625 1.96875
-3.96875 6.96875
-7.46875 5.125
-7.03125 -6.96875
0.0 -2.90625
-4.78125 1.875
7.84375 -10.5
8.5625 -2.40625
-2.40625 3.09375
-6.53125 -12.46875
2.8125 -4.59375
6.4375 5.5
11.5 4.1875
3.40625 -1.75
0.40625 -0.40625
2.90625 9.09375
5.84375 6.125
4.0625 -7.03125
-10.21875 -0.59375
-8.5625 6.28125
-3.5625 3.875
-4.59375 1.15625
1.78125 2.78125
5.6875 3.90625
0.40625 0.375
4.8125 9.3125
-1.4375 7.65625
-3.6875 -1.78125
-2.8125 -6.90625
3.84375 -3.375
2.53125 -4.21875
-0.5625 7.78125
-8.5 6.4375
-1.90625 12.5625
-0.625 9.875
-0.34375 1.75
-15.28125 -6.625
-2.96875 -1.0
-4.4375 8.46875
-0.8125 7.53125
0.53125 0.84375
1.03125 3.75
1.71875 4.0625
-6.21875 6.03125
0.0625 -0.65625
3.90625 6.59375
-17.625 4.15625
-12.65625 0.59375
-2.15625 -0.5
-0.625 -3.125
3.59375 5.65625
5.5625 4.78125
9.0 7.84375
9.625 0.6875
3.15625 4.40625
-8.59375 9.34375
-13.53125 -4.25
-6.15625 4.40625
-9.25 2.4375
-4.0 -7.71875
-11.5 -1.5
0.28125 6.0
-1.78125 11.5
-0.90625 -9.4375
9.1875 -10.15625
5.21875 9.3125
3.5 -3.21875
5.53125 6.1875
-2.46875 1.4375
3.71875 -1.78125
9.875 -2.03125
7.4375 -3.96875
-2.71875 2.375
-3.03125 7.09375
5.21875 -1.84375
1.375 -2.9375
-11.375 -3.4375
-5.875 -9.03125
10.1875 -5.34375
-10.6875 -0.0625
-12.90625 -6.15625
1.1875 -1.375
-1.28125 -6.28125
-0.625 -5.375
-2.125 -7.125
-4.71875 -12.8125
-7.75 3.03125
-11.875 10.34375
-2.15625 -0.25
-2.75 -2.84375
-2.84375 -10.90625
-1.125 -15.75
-1.09375 -2.71875
-6.125 1.53125
2.46875 -2.5625
3.3125 -2.3125
-2.5625 -0.1875
-5.46875 -2.21875
1.28125 -1.5625
3.65625 8.59375
-7.875 3.40625
-3.0 -4.0625
-2.5625 7.875
3.71875 2.6875
15.375 -1.84375
1.21875 2.1875
-4.375 -8.40625
0.0 0.0
0.0 0.0
0.0 0.0
