[PARAMETERS]
TAU=40u
NS=32
NSC=32
FR=25.9800011
D1=3u
D2=3u
[ADDITIONAL]
File Name=Data2
0.375 6.84375
-2.0625 1.1875
-1.78125 -12.15625
-0.3125 -7.8125
0.15625 3.53125
-4.59375 2.8125
-8.6875 -3.25
6.59375 -0.90625
9.84375 10.21875
-0.28125 -1.78125
5.71875 -5.46875
-5.1875 -0.28125
-5.625 -0.375
-8.84375 -2.25
0.46875 -1.78125
5.03125 4.65625
-0.9375 1.96875
0.5 -4.59375
3.0 -4.34375
0.75 -1.40625
-5.03125 -1.625
-0.21875 -1.875
-1.4375 0.5
-1.5625 1.28125
3.09375 1.96875
-4.28125 2.84375
-3.46875 12.1875
3.4375 11.40625
3.0625 0.96875
-2.46875 2.53125
-0.84375 2.15625
0.15625 -7.21875
4.4375 -9.1875
-4.84375 0.21875
-16.65625 2.34375
-3.40625 -3.3125
8.875 1.0
2.5 2.3125
-4.34375 4.78125
-7.0 -2.6875
2.875 -5.15625
4.96875 3.71875
2.03125 7.71875
3.1875 5.125
-8.84375 1.40625
0.40625 -2.34375
18.65625 2.34375
7.625 8.59375
-3.96875 -1.0
-3.21875 0.375
1.34375 11.625
-1.3125 14.46875
-3.625 0.71875
15.71875 5.6875
9.84375 6.03125
-3.0 -10.125
-0.59375 -9.125
1.4375 2.71875
0.21875 -1.3125
0.125 2.5625
-2.875 -1.59375
-1.59375 -4.21875
-2.21875 1.84375
1.21875 -9.0
-4.25 -3.5
-10.34375 2.28125
2.84375 -7.125
6.25 -2.40625
1.53125 -0.46875
0.84375 -7.0
7.15625 -0.4375
-0.375 0.5625
-10.65625 -6.375
-8.8125 -6.25
-1.9375 3.96875
-0.6875 7.34375
3.34375 6.46875
2.34375 8.15625
1.46875 0.75
4.71875 9.75
7.625 4.53125
9.96875 -1.375
-7.4375 1.34375
-7.71875 -1.03125
7.84375 -2.21875
9.8125 5.28125
7.15625 7.84375
-2.375 3.8125
2.0625 0.625
-4.8125 1.875
-3.3125 -2.21875
1.25 7.21875
-1.0625 12.9375
-6.0 9.75
1.28125 4.53125
11.15625 0.84375
14.75 6.25
4.8125 3.28125
0.125 -2.0625
2.3125 -12.59375
-0.96875 -4.71875
3.0625 7.09375
13.875 7.78125
-1.25 1.375
-2.65625 -0.625
6.1875 4.375
-0.59375 4.40625
-5.21875 -3.40625
8.53125 -3.3125
9.46875 4.75
-6.65625 2.5
-7.15625 1.71875
5.03125 2.5625
-4.3125 1.0625
-6.59375 -6.375
4.40625 -6.0
2.6875 -3.84375
-4.25 7.0625
-3.3125 2.0
7.5625 -1.71875
-5.03125 10.65625
-6.84375 -6.625
5.09375 -13.65625
-7.03125 -2.9375
-1.96875 2.3125
4.21875 2.1875
1.0625 -4.71875
-0.84375 -2.15625
-9.3125 -2.375
-8.8125 -5.8125
-8.125 -2.5625
-9.34375 -4.84375
-11.0 -10.21875
-1.8125 -2.375
-2.09375 2.875
-0.84375 -6.75
7.0625 -1.625
-2.53125 -3.25
2.125 -1.34375
-4.4375 -0.125
5.3125 -5.5
-8.8125 1.3125
-9.78125 -9.90625
1.34375 -10.46875
-5.84375 -0.1875
-12.6875 1.6875
-8.6875 4.9375
-3.125 3.8125
-6.125 -1.40625
-9.6875 -4.75
-0.15625 -2.75
-2.0 3.9375
-11.25 3.75
-1.625 1.5625
3.53125 2.75
-0.875 -1.34375
-1.90625 -2.21875
3.53125 -3.375
1.3125 -0.25
0.59375 13.71875
-2.8125 15.8125
-3.625 13.5625
-4.5625 12.5625
4.8125 6.84375
-2.875 9.75
-5.46875 0.59375
7.125 -0.9375
3.5 4.25
2.125 4.9375
-3.96875 5.75
-11.03125 1.9375
2.4375 3.3125
7.34375 3.3125
4.46875 1.34375
-0.34375 1.4375
0.25 5.75
-0.59375 -1.34375
7.34375 -1.09375
6.71875 3.1875
-2.84375 9.625
-15.65625 -8.0
-4.0625 -8.125
5.15625 8.15625
-0.1875 2.34375
-6.0625 -10.46875
-6.0 1.875
-3.25 -0.875
7.0 -15.65625
5.75 -8.03125
5.75 10.875
2.09375 5.8125
-3.3125 -2.25
-3.53125 -5.75
5.625 -4.4375
-7.90625 0.75
-3.75 -6.75
-2.46875 0.15625
-11.5625 -3.8125
3.40625 -10.65625
10.25 -6.0625
5.875 -9.25
3.90625 -3.71875
-0.5 -0.34375
-4.625 1.46875
-4.0 2.4375
4.15625 8.375
0.59375 2.5625
-2.5625 5.625
-5.25 0.5625
6.8125 -7.59375
-4.3125 -1.09375
-0.5 -8.28125
4.53125 -5.96875
-0.5625 -1.84375
-4.0 5.5
0.84375 1.84375
18.5625 5.375
5.25 13.21875
0.125 -3.40625
-1.71875 -2.15625
-0.71875 -1.75
5.40625 2.71875
-2.21875 -2.28125
0.1875 -5.28125
3.8125 -0.875
-0.25 -5.125
-3.1875 -5.9375
3.59375 -1.75
2.90625 -3.53125
5.59375 -8.9375
0.875 -0.90625
-5.34375 -5.1875
-1.1875 -0.3125
-3.4375 5.0625
-2.8125 -2.15625
1.96875 -3.5
0.78125 4.875
2.65625 -2.46875
9.1875 3.28125
4.0625 1.28125
7.0 6.1875
-1.5 -3.5625
1.34375 -10.9375
-4.96875 -3.09375
-6.375 -7.03125
-5.03125 -10.71875
-4.6875 -6.96875
-4.3125 7.03125
-3.1875 9.3125
-4.09375 3.9375
-4.53125 5.90625
-5.3125 2.5
1.65625 -2.71875
0.5625 3.875
-1.28125 1.625
6.46875 12.8125
-7.5625 4.53125
-4.8125 -3.71875
5.28125 -0.375
8.46875 1.65625
8.1875 4.40625
3.78125 4.375
-4.125 -7.5625
-1.25 1.53125
-3.59375 5.625
9.0625 1.21875
11.40625 -0.96875
-1.96875 -1.1875
-9.15625 -3.9375
-0.125 -6.0
3.5625 0.8125
-4.59375 0.71875
-0.28125 -0.375
-0.71875 -0.84375
-4.4375 -4.0
-1.0 -4.4375
1.71875 -1.875
3.0 -1.25
0.3125 1.25
-11.625 2.78125
-5.03125 -1.21875
6.625 2.96875
3.6875 3.34375
-4.46875 -0.375
-2.125 -6.8125
-2.0 -3.78125
2.65625 -0.65625
6.1875 -0.03125
2.53125 -5.21875
-8.71875 -0.75
-5.34375 -10.9375
10.9375 -2.375
3.0625 6.5625
-1.71875 7.34375
-3.03125 1.59375
-10.34375 -6.34375
-1.5625 -10.375
13.5 -1.0625
7.65625 -0.78125
-6.4375 -4.21875
-3.9375 8.4375
-1.78125 2.34375
0.21875 -9.0625
-1.5625 4.75
-5.875 4.125
-3.53125 -11.53125
-0.53125 -5.4375
0.40625 -2.03125
7.8125 -2.15625
10.40625 6.21875
3.78125 5.25
4.84375 -4.84375
11.75 1.53125
2.5625 -3.53125
-0.375 -10.15625
-3.40625 4.0
-3.25 -5.1875
-0.8125 -6.875
-1.1875 -3.78125
-3.65625 -10.25
-4.40625 -15.125
7.46875 4.53125
-2.125 22.78125
-7.125 1.34375
7.875 -6.8125
0.15625 7.75
-9.28125 -4.75
1.96875 -12.1875
1.125 -0.75
-2.1875 7.0
2.96875 5.90625
3.71875 -4.03125
3.0625 6.3125
-5.59375 8.84375
0.875 -3.3125
6.71875 1.71875
-7.375 9.4375
-7.6875 9.53125
-7.90625 10.9375
-10.34375 -1.1875
-5.75 4.5625
-3.875 -1.09375
3.59375 8.09375
-1.625 5.28125
-3.75 -2.75
0.90625 -0.3125
5.6875 1.0625
3.59375 5.15625
-2.0 -0.125
6.5625 1.0625
1.71875 2.09375
3.9375 -7.03125
0.15625 0.46875
-10.9375 1.65625
-9.8125 -6.53125
-5.25 -1.1875
-5.3125 3.375
-8.65625 -1.84375
-11.15625 3.28125
-4.59375 -2.5
0.875 -5.6875
-17.0 -9.09375
-10.21875 -7.3125
4.75 8.03125
-1.09375 5.75
-5.65625 -2.625
-0.40625 0.9375
4.5 6.84375
2.71875 -4.0
4.96875 -7.84375
-2.1875 1.5
-2.34375 4.15625
2.65625 2.625
-0.59375 -6.15625
-3.84375 -4.375
2.21875 0.125
4.59375 -4.03125
1.3125 -5.65625
-8.03125 -9.25
-5.0625 2.21875
-7.40625 6.3125
-9.875 -1.46875
-11.4375 -2.59375
-7.40625 -9.34375
-3.40625 -15.0
4.78125 -0.625
-6.8125 19.03125
-9.40625 12.5
-2.21875 1.875
12.5625 1.125
2.75 15.4375
-14.28125 0.3125
-8.9375 -2.1875
-2.46875 -0.3125
-5.625 4.75
3.25 -0.03125
7.34375 3.875
3.09375 -1.5625
-4.0 -1.25
-4.3125 -1.0625
-1.6875 9.1875
-2.46875 8.96875
-3.03125 -1.09375
-0.1875 -3.09375
-7.5 -2.40625
2.5625 -10.125
2.5625 -5.875
-0.25 6.75
-6.4375 6.5
-5.4375 4.03125
-0.65625 -8.4375
4.96875 -6.875
-0.34375 -5.3125
6.6875 4.125
-0.0625 -3.4375
3.0 -8.8125
1.78125 4.5625
-5.71875 6.0625
5.03125 -10.28125
3.125 -7.6875
-3.0 -12.9375
15.15625 -8.78125
15.90625 -1.1875
-1.53125 -4.21875
1.90625 -6.71875
1.59375 5.53125
-0.0625 -3.5
11.4375 -3.34375
9.875 1.90625
-1.40625 -12.0
-3.9375 -24.4375
2.8125 -11.03125
1.875 1.6875
2.34375 0.3125
6.40625 3.375
3.34375 4.0
-1.96875 -12.125
-2.3125 -7.75
2.9375 -4.28125
4.46875 4.25
-2.71875 2.65625
-1.0625 6.28125
-4.53125 5.65625
3.8125 -5.625
9.90625 -5.75
-0.875 -4.1875
5.28125 3.5
3.09375 15.125
-1.375 7.78125
0.875 4.75
-0.0625 -0.6875
3.40625 -3.03125
0.0625 -2.8125
-1.21875 8.5625
-7.15625 1.125
-0.28125 -13.0
8.5 7.90625
0.15625 15.9375
3.5625 -4.125
10.875 -8.375
-1.375 -0.125
-0.84375 3.6875
-2.15625 -1.09375
-1.9375 0.8125
0.25 4.59375
3.625 -3.15625
6.0 -6.65625
0.9375 1.78125
-7.75 5.96875
-15.75 -9.03125
-7.40625 -12.875
-7.125 -3.375
0.78125 -4.5625
4.28125 1.5625
-0.59375 -1.3125
5.5625 -8.40625
17.75 -0.34375
10.3125 -6.6875
8.21875 -10.0
-0.15625 -0.15625
-4.90625 -4.09375
-7.625 2.4375
-5.75 4.125
-6.90625 4.15625
-9.21875 3.375
-6.1875 2.4375
-1.3125 -5.375
8.90625 -2.15625
3.21875 0.71875
3.90625 -3.1875
-0.15625 5.28125
-2.21875 5.8125
-2.1875 8.90625
-7.125 15.1875
5.65625 1.71875
1.375 -0.3125
-6.71875 1.84375
4.5 1.0
4.0625 7.125
-7.03125 8.21875
-1.3125 -5.8125
-5.1875 -2.65625
3.71875 -3.4375
13.53125 5.21875
-0.46875 2.6875
-8.4375 1.5625
-9.0 -5.90625
3.625 -5.96875
0.21875 0.625
-10.84375 4.6875
-9.46875 5.78125
-2.9375 9.3125
4.03125 6.9375
10.6875 -0.5625
4.28125 -3.375
3.875 -2.90625
-5.1875 -6.84375
0.0 0.0
0.0 0.0
0.0 0.0
